4.991870522499084473e-01
5.793204307556152344e-01
5.792571902275085449e-01
7.399309873580932617e-01
9.010473489761352539e-01
9.020813107490539551e-01
8.682942390441894531e-01
7.796708345413208008e-01
6.353346705436706543e-01
5.473253130912780762e-01
5.547559857368469238e-01
5.704916715621948242e-01
5.848551988601684570e-01
5.933812856674194336e-01
5.980975031852722168e-01
6.350222826004028320e-01
6.347715258598327637e-01
5.630079507827758789e-01
3.697821497917175293e-01
2.018481492996215820e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
